Entity,Code,Year,"Political corruption index (central estimate, aggregate: average)"
Mexico,MEX,1938,0.819
Mexico,MEX,1939,0.819
Mexico,MEX,1940,0.819
Mexico,MEX,1941,0.819
Mexico,MEX,1942,0.819
Mexico,MEX,1943,0.819
Mexico,MEX,1944,0.819
Mexico,MEX,1945,0.819
Mexico,MEX,1946,0.819
Mexico,MEX,1947,0.819
Mexico,MEX,1948,0.819
Mexico,MEX,1949,0.819
Mexico,MEX,1950,0.819
Mexico,MEX,1951,0.819
Mexico,MEX,1952,0.819
Mexico,MEX,1953,0.819
Mexico,MEX,1954,0.819
Mexico,MEX,1955,0.819
Mexico,MEX,1956,0.819
Mexico,MEX,1957,0.819
Mexico,MEX,1958,0.819
Mexico,MEX,1959,0.819
Mexico,MEX,1960,0.819
Mexico,MEX,1961,0.819
Mexico,MEX,1962,0.819
Mexico,MEX,1963,0.819
Mexico,MEX,1964,0.819
Mexico,MEX,1965,0.819
Mexico,MEX,1966,0.819
Mexico,MEX,1967,0.819
Mexico,MEX,1968,0.819
Mexico,MEX,1969,0.819
Mexico,MEX,1970,0.819
Mexico,MEX,1971,0.819
Mexico,MEX,1972,0.819
Mexico,MEX,1973,0.819
Mexico,MEX,1974,0.819
Mexico,MEX,1975,0.819
Mexico,MEX,1976,0.819
Mexico,MEX,1977,0.819
Mexico,MEX,1978,0.819
Mexico,MEX,1979,0.819
Mexico,MEX,1980,0.819
Mexico,MEX,1981,0.819
Mexico,MEX,1982,0.777
Mexico,MEX,1983,0.77
Mexico,MEX,1984,0.77
Mexico,MEX,1985,0.77
Mexico,MEX,1986,0.77
Mexico,MEX,1987,0.77
Mexico,MEX,1988,0.77
Mexico,MEX,1989,0.766
Mexico,MEX,1990,0.766
Mexico,MEX,1991,0.766
Mexico,MEX,1992,0.766
Mexico,MEX,1993,0.766
Mexico,MEX,1994,0.676
Mexico,MEX,1995,0.658
Mexico,MEX,1996,0.658
Mexico,MEX,1997,0.639
Mexico,MEX,1998,0.637
Mexico,MEX,1999,0.637
Mexico,MEX,2000,0.55
Mexico,MEX,2001,0.548
Mexico,MEX,2002,0.573
Mexico,MEX,2003,0.608
Mexico,MEX,2004,0.608
Mexico,MEX,2005,0.608
Mexico,MEX,2006,0.607
Mexico,MEX,2007,0.607
Mexico,MEX,2008,0.607
Mexico,MEX,2009,0.607
Mexico,MEX,2010,0.632
Mexico,MEX,2011,0.632
Mexico,MEX,2012,0.661
Mexico,MEX,2013,0.759
Mexico,MEX,2014,0.759
Mexico,MEX,2015,0.726
Mexico,MEX,2016,0.726
Mexico,MEX,2017,0.686
Mexico,MEX,2018,0.655
Mexico,MEX,2019,0.611
Mexico,MEX,2020,0.598
Mexico,MEX,2021,0.51
Mexico,MEX,2022,0.549
Mexico,MEX,2023,0.533
Mexico,MEX,2024,0.564
Netherlands,NLD,1789,0.31
Netherlands,NLD,1790,0.31
Netherlands,NLD,1791,0.31
Netherlands,NLD,1792,0.31
Netherlands,NLD,1793,0.31
Netherlands,NLD,1794,0.31
Netherlands,NLD,1795,0.639
Netherlands,NLD,1796,0.639
Netherlands,NLD,1797,0.639
Netherlands,NLD,1798,0.639
Netherlands,NLD,1799,0.639
Netherlands,NLD,1800,0.639
Netherlands,NLD,1801,0.639
Netherlands,NLD,1802,0.639
Netherlands,NLD,1803,0.639
Netherlands,NLD,1804,0.639
Netherlands,NLD,1805,0.639
Netherlands,NLD,1806,0.639
Netherlands,NLD,1807,0.639
Netherlands,NLD,1808,0.639
Netherlands,NLD,1809,0.639
Netherlands,NLD,1810,0.639
Netherlands,NLD,1811,0.167
Netherlands,NLD,1812,0.167
Netherlands,NLD,1813,0.598
Netherlands,NLD,1814,0.598
Netherlands,NLD,1815,0.108
Netherlands,NLD,1816,0.108
Netherlands,NLD,1817,0.108
Netherlands,NLD,1818,0.108
Netherlands,NLD,1819,0.108
Netherlands,NLD,1820,0.108
Netherlands,NLD,1821,0.108
Netherlands,NLD,1822,0.108
Netherlands,NLD,1823,0.108
Netherlands,NLD,1824,0.108
Netherlands,NLD,1825,0.108
Netherlands,NLD,1826,0.108
Netherlands,NLD,1827,0.108
Netherlands,NLD,1828,0.108
Netherlands,NLD,1829,0.108
Netherlands,NLD,1830,0.108
Netherlands,NLD,1831,0.108
Netherlands,NLD,1832,0.108
Netherlands,NLD,1833,0.108
Netherlands,NLD,1834,0.108
Netherlands,NLD,1835,0.108
Netherlands,NLD,1836,0.108
Netherlands,NLD,1837,0.108
Netherlands,NLD,1838,0.108
Netherlands,NLD,1839,0.108
Netherlands,NLD,1840,0.108
Netherlands,NLD,1841,0.108
Netherlands,NLD,1842,0.108
Netherlands,NLD,1843,0.108
Netherlands,NLD,1844,0.108
Netherlands,NLD,1845,0.108
Netherlands,NLD,1846,0.108
Netherlands,NLD,1847,0.108
Netherlands,NLD,1848,0.048
Netherlands,NLD,1849,0.027
Netherlands,NLD,1850,0.027
Netherlands,NLD,1851,0.027
Netherlands,NLD,1852,0.027
Netherlands,NLD,1853,0.027
Netherlands,NLD,1854,0.027
Netherlands,NLD,1855,0.027
Netherlands,NLD,1856,0.027
Netherlands,NLD,1857,0.027
Netherlands,NLD,1858,0.027
Netherlands,NLD,1859,0.027
Netherlands,NLD,1860,0.027
Netherlands,NLD,1861,0.027
Netherlands,NLD,1862,0.027
Netherlands,NLD,1863,0.027
Netherlands,NLD,1864,0.027
Netherlands,NLD,1865,0.027
Netherlands,NLD,1866,0.027
Netherlands,NLD,1867,0.027
Netherlands,NLD,1868,0.027
Netherlands,NLD,1869,0.027
Netherlands,NLD,1870,0.027
Netherlands,NLD,1871,0.027
Netherlands,NLD,1872,0.027
Netherlands,NLD,1873,0.027
Netherlands,NLD,1874,0.027
Netherlands,NLD,1875,0.027
Netherlands,NLD,1876,0.027
Netherlands,NLD,1877,0.027
Netherlands,NLD,1878,0.027
Netherlands,NLD,1879,0.027
Netherlands,NLD,1880,0.027
Netherlands,NLD,1881,0.027
Netherlands,NLD,1882,0.027
Netherlands,NLD,1883,0.027
Netherlands,NLD,1884,0.027
Netherlands,NLD,1885,0.027
Netherlands,NLD,1886,0.027
Netherlands,NLD,1887,0.027
Netherlands,NLD,1888,0.027
Netherlands,NLD,1889,0.027
Netherlands,NLD,1890,0.027
Netherlands,NLD,1891,0.027
Netherlands,NLD,1892,0.027
Netherlands,NLD,1893,0.027
Netherlands,NLD,1894,0.027
Netherlands,NLD,1895,0.027
Netherlands,NLD,1896,0.027
Netherlands,NLD,1897,0.027
Netherlands,NLD,1898,0.027
Netherlands,NLD,1899,0.027
Netherlands,NLD,1900,0.027
Netherlands,NLD,1901,0.027
Netherlands,NLD,1902,0.027
Netherlands,NLD,1903,0.027
Netherlands,NLD,1904,0.027
Netherlands,NLD,1905,0.027
Netherlands,NLD,1906,0.027
Netherlands,NLD,1907,0.027
Netherlands,NLD,1908,0.027
Netherlands,NLD,1909,0.027
Netherlands,NLD,1910,0.027
Netherlands,NLD,1911,0.027
Netherlands,NLD,1912,0.027
Netherlands,NLD,1913,0.027
Netherlands,NLD,1914,0.027
Netherlands,NLD,1915,0.027
Netherlands,NLD,1916,0.027
Netherlands,NLD,1917,0.027
Netherlands,NLD,1918,0.027
Netherlands,NLD,1919,0.027
Netherlands,NLD,1920,0.027
Netherlands,NLD,1921,0.027
Netherlands,NLD,1922,0.027
Netherlands,NLD,1923,0.027
Netherlands,NLD,1924,0.027
Netherlands,NLD,1925,0.027
Netherlands,NLD,1926,0.027
Netherlands,NLD,1927,0.027
Netherlands,NLD,1928,0.027
Netherlands,NLD,1929,0.027
Netherlands,NLD,1930,0.027
Netherlands,NLD,1931,0.027
Netherlands,NLD,1932,0.027
Netherlands,NLD,1933,0.027
Netherlands,NLD,1934,0.027
Netherlands,NLD,1935,0.027
Netherlands,NLD,1936,0.027
Netherlands,NLD,1937,0.027
Netherlands,NLD,1938,0.027
Netherlands,NLD,1939,0.027
Netherlands,NLD,1940,0.026
Netherlands,NLD,1941,0.033
Netherlands,NLD,1942,0.033
Netherlands,NLD,1943,0.033
Netherlands,NLD,1944,0.033
Netherlands,NLD,1945,0.019
Netherlands,NLD,1946,0.017
Netherlands,NLD,1947,0.017
Netherlands,NLD,1948,0.017
Netherlands,NLD,1949,0.017
Netherlands,NLD,1950,0.017
Netherlands,NLD,1951,0.017
Netherlands,NLD,1952,0.017
Netherlands,NLD,1953,0.017
Netherlands,NLD,1954,0.017
Netherlands,NLD,1955,0.017
Netherlands,NLD,1956,0.017
Netherlands,NLD,1957,0.017
Netherlands,NLD,1958,0.017
Netherlands,NLD,1959,0.021
Netherlands,NLD,1960,0.017
Netherlands,NLD,1961,0.017
Netherlands,NLD,1962,0.017
Netherlands,NLD,1963,0.017
Netherlands,NLD,1964,0.017
Netherlands,NLD,1965,0.017
Netherlands,NLD,1966,0.017
Netherlands,NLD,1967,0.017
Netherlands,NLD,1968,0.017
Netherlands,NLD,1969,0.017
Netherlands,NLD,1970,0.017
Netherlands,NLD,1971,0.017
Netherlands,NLD,1972,0.017
Netherlands,NLD,1973,0.021
Netherlands,NLD,1974,0.017
Netherlands,NLD,1975,0.017
Netherlands,NLD,1976,0.017
Netherlands,NLD,1977,0.017
Netherlands,NLD,1978,0.017
Netherlands,NLD,1979,0.017
Netherlands,NLD,1980,0.019
Netherlands,NLD,1981,0.019
Netherlands,NLD,1982,0.019
Netherlands,NLD,1983,0.019
Netherlands,NLD,1984,0.019
Netherlands,NLD,1985,0.019
Netherlands,NLD,1986,0.019
Netherlands,NLD,1987,0.019
Netherlands,NLD,1988,0.019
Netherlands,NLD,1989,0.019
Netherlands,NLD,1990,0.019
Netherlands,NLD,1991,0.019
Netherlands,NLD,1992,0.019
Netherlands,NLD,1993,0.019
Netherlands,NLD,1994,0.019
Netherlands,NLD,1995,0.019
Netherlands,NLD,1996,0.019
Netherlands,NLD,1997,0.019
Netherlands,NLD,1998,0.019
Netherlands,NLD,1999,0.019
Netherlands,NLD,2000,0.019
Netherlands,NLD,2001,0.019
Netherlands,NLD,2002,0.022
Netherlands,NLD,2003,0.016
Netherlands,NLD,2004,0.016
Netherlands,NLD,2005,0.016
Netherlands,NLD,2006,0.016
Netherlands,NLD,2007,0.016
Netherlands,NLD,2008,0.016
Netherlands,NLD,2009,0.016
Netherlands,NLD,2010,0.016
Netherlands,NLD,2011,0.016
Netherlands,NLD,2012,0.016
Netherlands,NLD,2013,0.023
Netherlands,NLD,2014,0.023
Netherlands,NLD,2015,0.019
Netherlands,NLD,2016,0.019
Netherlands,NLD,2017,0.019
Netherlands,NLD,2018,0.018
Netherlands,NLD,2019,0.018
Netherlands,NLD,2020,0.021
Netherlands,NLD,2021,0.021
Netherlands,NLD,2022,0.021
Netherlands,NLD,2023,0.021
Netherlands,NLD,2024,0.018
New Zealand,NZL,1853,0.032
New Zealand,NZL,1854,0.032
New Zealand,NZL,1855,0.032
New Zealand,NZL,1856,0.032
New Zealand,NZL,1857,0.032
New Zealand,NZL,1858,0.032
New Zealand,NZL,1859,0.032
New Zealand,NZL,1860,0.032
New Zealand,NZL,1861,0.032
New Zealand,NZL,1862,0.032
New Zealand,NZL,1863,0.032
New Zealand,NZL,1864,0.032
New Zealand,NZL,1865,0.032
New Zealand,NZL,1866,0.032
New Zealand,NZL,1867,0.032
New Zealand,NZL,1868,0.032
New Zealand,NZL,1869,0.032
New Zealand,NZL,1870,0.032
New Zealand,NZL,1871,0.032
New Zealand,NZL,1872,0.032
New Zealand,NZL,1873,0.032
New Zealand,NZL,1874,0.032
New Zealand,NZL,1875,0.032
New Zealand,NZL,1876,0.032
New Zealand,NZL,1877,0.032
New Zealand,NZL,1878,0.032
New Zealand,NZL,1879,0.032
New Zealand,NZL,1880,0.032
New Zealand,NZL,1881,0.032
New Zealand,NZL,1882,0.032
New Zealand,NZL,1883,0.032
New Zealand,NZL,1884,0.032
New Zealand,NZL,1885,0.032
New Zealand,NZL,1886,0.032
New Zealand,NZL,1887,0.032
New Zealand,NZL,1888,0.032
New Zealand,NZL,1889,0.032
New Zealand,NZL,1890,0.032
New Zealand,NZL,1891,0.032
New Zealand,NZL,1892,0.032
New Zealand,NZL,1893,0.032
New Zealand,NZL,1894,0.032
New Zealand,NZL,1895,0.032
New Zealand,NZL,1896,0.032
New Zealand,NZL,1897,0.032
New Zealand,NZL,1898,0.032
New Zealand,NZL,1899,0.032
New Zealand,NZL,1900,0.032
New Zealand,NZL,1901,0.032
New Zealand,NZL,1902,0.032
New Zealand,NZL,1903,0.032
New Zealand,NZL,1904,0.032
New Zealand,NZL,1905,0.032
New Zealand,NZL,1906,0.032
New Zealand,NZL,1907,0.032
New Zealand,NZL,1908,0.032
New Zealand,NZL,1909,0.032
New Zealand,NZL,1910,0.032
New Zealand,NZL,1911,0.032
New Zealand,NZL,1912,0.019
New Zealand,NZL,1913,0.012
New Zealand,NZL,1914,0.012
New Zealand,NZL,1915,0.012
New Zealand,NZL,1916,0.012
New Zealand,NZL,1917,0.012
New Zealand,NZL,1918,0.012
New Zealand,NZL,1919,0.012
New Zealand,NZL,1920,0.012
New Zealand,NZL,1921,0.012
New Zealand,NZL,1922,0.012
New Zealand,NZL,1923,0.012
New Zealand,NZL,1924,0.012
New Zealand,NZL,1925,0.012
New Zealand,NZL,1926,0.012
New Zealand,NZL,1927,0.012
New Zealand,NZL,1928,0.012
New Zealand,NZL,1929,0.012
New Zealand,NZL,1930,0.012
New Zealand,NZL,1931,0.012
New Zealand,NZL,1932,0.012
New Zealand,NZL,1933,0.012
New Zealand,NZL,1934,0.012
New Zealand,NZL,1935,0.012
New Zealand,NZL,1936,0.012
New Zealand,NZL,1937,0.012
New Zealand,NZL,1938,0.012
New Zealand,NZL,1939,0.012
New Zealand,NZL,1940,0.012
New Zealand,NZL,1941,0.012
New Zealand,NZL,1942,0.012
New Zealand,NZL,1943,0.012
New Zealand,NZL,1944,0.012
New Zealand,NZL,1945,0.012
New Zealand,NZL,1946,0.012
New Zealand,NZL,1947,0.012
New Zealand,NZL,1948,0.012
New Zealand,NZL,1949,0.012
New Zealand,NZL,1950,0.012
New Zealand,NZL,1951,0.012
New Zealand,NZL,1952,0.012
New Zealand,NZL,1953,0.012
New Zealand,NZL,1954,0.012
New Zealand,NZL,1955,0.012
New Zealand,NZL,1956,0.012
New Zealand,NZL,1957,0.012
New Zealand,NZL,1958,0.012
New Zealand,NZL,1959,0.012
New Zealand,NZL,1960,0.009
New Zealand,NZL,1961,0.009
New Zealand,NZL,1962,0.009
New Zealand,NZL,1963,0.009
New Zealand,NZL,1964,0.009
New Zealand,NZL,1965,0.009
New Zealand,NZL,1966,0.009
New Zealand,NZL,1967,0.009
New Zealand,NZL,1968,0.009
New Zealand,NZL,1969,0.009
New Zealand,NZL,1970,0.009
New Zealand,NZL,1971,0.009
New Zealand,NZL,1972,0.009
New Zealand,NZL,1973,0.009
New Zealand,NZL,1974,0.009
New Zealand,NZL,1975,0.009
New Zealand,NZL,1976,0.009
New Zealand,NZL,1977,0.009
New Zealand,NZL,1978,0.009
New Zealand,NZL,1979,0.009
New Zealand,NZL,1980,0.009
New Zealand,NZL,1981,0.009
New Zealand,NZL,1982,0.009
New Zealand,NZL,1983,0.009
New Zealand,NZL,1984,0.009
New Zealand,NZL,1985,0.009
New Zealand,NZL,1986,0.009
New Zealand,NZL,1987,0.009
New Zealand,NZL,1988,0.009
New Zealand,NZL,1989,0.009
New Zealand,NZL,1990,0.009
New Zealand,NZL,1991,0.009
New Zealand,NZL,1992,0.009
New Zealand,NZL,1993,0.009
New Zealand,NZL,1994,0.009
New Zealand,NZL,1995,0.009
New Zealand,NZL,1996,0.009
New Zealand,NZL,1997,0.009
New Zealand,NZL,1998,0.009
New Zealand,NZL,1999,0.009
New Zealand,NZL,2000,0.009
New Zealand,NZL,2001,0.009
New Zealand,NZL,2002,0.009
New Zealand,NZL,2003,0.009
New Zealand,NZL,2004,0.009
New Zealand,NZL,2005,0.009
New Zealand,NZL,2006,0.009
New Zealand,NZL,2007,0.009
New Zealand,NZL,2008,0.009
New Zealand,NZL,2009,0.009
New Zealand,NZL,2010,0.009
New Zealand,NZL,2011,0.009
New Zealand,NZL,2012,0.009
New Zealand,NZL,2013,0.009
New Zealand,NZL,2014,0.009
New Zealand,NZL,2015,0.009
New Zealand,NZL,2016,0.009
New Zealand,NZL,2017,0.009
New Zealand,NZL,2018,0.009
New Zealand,NZL,2019,0.009
New Zealand,NZL,2020,0.009
New Zealand,NZL,2021,0.008
New Zealand,NZL,2022,0.008
New Zealand,NZL,2023,0.008
New Zealand,NZL,2024,0.011
Norway,NOR,1789,0.194
Norway,NOR,1790,0.194
Norway,NOR,1791,0.194
Norway,NOR,1792,0.194
Norway,NOR,1793,0.194
Norway,NOR,1794,0.194
Norway,NOR,1795,0.194
Norway,NOR,1796,0.194
Norway,NOR,1797,0.194
Norway,NOR,1798,0.194
Norway,NOR,1799,0.194
Norway,NOR,1800,0.194
Norway,NOR,1801,0.194
Norway,NOR,1802,0.194
Norway,NOR,1803,0.194
Norway,NOR,1804,0.194
Norway,NOR,1805,0.194
Norway,NOR,1806,0.194
Norway,NOR,1807,0.194
Norway,NOR,1808,0.194
Norway,NOR,1809,0.194
Norway,NOR,1810,0.194
Norway,NOR,1811,0.194
Norway,NOR,1812,0.194
Norway,NOR,1813,0.194
Norway,NOR,1814,0.094
Norway,NOR,1815,0.026
Norway,NOR,1816,0.026
Norway,NOR,1817,0.026
Norway,NOR,1818,0.026
Norway,NOR,1819,0.026
Norway,NOR,1820,0.026
Norway,NOR,1821,0.026
Norway,NOR,1822,0.026
Norway,NOR,1823,0.026
Norway,NOR,1824,0.026
Norway,NOR,1825,0.026
Norway,NOR,1826,0.026
Norway,NOR,1827,0.026
Norway,NOR,1828,0.026
Norway,NOR,1829,0.026
Norway,NOR,1830,0.026
Norway,NOR,1831,0.026
Norway,NOR,1832,0.026
Norway,NOR,1833,0.026
Norway,NOR,1834,0.026
Norway,NOR,1835,0.026
Norway,NOR,1836,0.026
Norway,NOR,1837,0.026
Norway,NOR,1838,0.026
Norway,NOR,1839,0.026
Norway,NOR,1840,0.026
Norway,NOR,1841,0.026
Norway,NOR,1842,0.026
Norway,NOR,1843,0.026
Norway,NOR,1844,0.026
Norway,NOR,1845,0.026
Norway,NOR,1846,0.026
Norway,NOR,1847,0.026
Norway,NOR,1848,0.026
Norway,NOR,1849,0.026
Norway,NOR,1850,0.026
Norway,NOR,1851,0.026
Norway,NOR,1852,0.026
Norway,NOR,1853,0.026
Norway,NOR,1854,0.026
Norway,NOR,1855,0.026
Norway,NOR,1856,0.026
Norway,NOR,1857,0.026
Norway,NOR,1858,0.026
Norway,NOR,1859,0.026
Norway,NOR,1860,0.026
Norway,NOR,1861,0.026
Norway,NOR,1862,0.026
Norway,NOR,1863,0.026
Norway,NOR,1864,0.026
Norway,NOR,1865,0.026
Norway,NOR,1866,0.026
Norway,NOR,1867,0.026
Norway,NOR,1868,0.026
Norway,NOR,1869,0.026
Norway,NOR,1870,0.026
Norway,NOR,1871,0.026
Norway,NOR,1872,0.026
Norway,NOR,1873,0.026
Norway,NOR,1874,0.026
Norway,NOR,1875,0.026
Norway,NOR,1876,0.026
Norway,NOR,1877,0.026
Norway,NOR,1878,0.026
Norway,NOR,1879,0.026
Norway,NOR,1880,0.026
Norway,NOR,1881,0.026
Norway,NOR,1882,0.026
Norway,NOR,1883,0.026
Norway,NOR,1884,0.026
Norway,NOR,1885,0.026
Norway,NOR,1886,0.026
Norway,NOR,1887,0.026
Norway,NOR,1888,0.026
Norway,NOR,1889,0.026
Norway,NOR,1890,0.026
Norway,NOR,1891,0.026
Norway,NOR,1892,0.026
Norway,NOR,1893,0.026
Norway,NOR,1894,0.026
Norway,NOR,1895,0.026
Norway,NOR,1896,0.026
Norway,NOR,1897,0.026
Norway,NOR,1898,0.026
Norway,NOR,1899,0.026
Norway,NOR,1900,0.026
Norway,NOR,1901,0.026
Norway,NOR,1902,0.026
Norway,NOR,1903,0.026
Norway,NOR,1904,0.026
Norway,NOR,1905,0.026
Norway,NOR,1906,0.026
Norway,NOR,1907,0.026
Norway,NOR,1908,0.026
Norway,NOR,1909,0.026
Norway,NOR,1910,0.026
Norway,NOR,1911,0.026
Norway,NOR,1912,0.026
Norway,NOR,1913,0.026
Norway,NOR,1914,0.026
Norway,NOR,1915,0.026
Norway,NOR,1916,0.026
Norway,NOR,1917,0.026
Norway,NOR,1918,0.026
Norway,NOR,1919,0.026
Norway,NOR,1920,0.026
Norway,NOR,1921,0.026
Norway,NOR,1922,0.026
Norway,NOR,1923,0.026
Norway,NOR,1924,0.026
Norway,NOR,1925,0.026
Norway,NOR,1926,0.022
Norway,NOR,1927,0.022
Norway,NOR,1928,0.022
Norway,NOR,1929,0.022
Norway,NOR,1930,0.022
Norway,NOR,1931,0.022
Norway,NOR,1932,0.022
Norway,NOR,1933,0.022
Norway,NOR,1934,0.022
Norway,NOR,1935,0.022
Norway,NOR,1936,0.022
Norway,NOR,1937,0.022
Norway,NOR,1938,0.022
Norway,NOR,1939,0.022
Norway,NOR,1940,0.03
Norway,NOR,1941,0.038
Norway,NOR,1942,0.038
Norway,NOR,1943,0.038
Norway,NOR,1944,0.038
Norway,NOR,1945,0.015
Norway,NOR,1946,0.014
Norway,NOR,1947,0.014
Norway,NOR,1948,0.014
Norway,NOR,1949,0.014
Norway,NOR,1950,0.014
Norway,NOR,1951,0.014
Norway,NOR,1952,0.014
Norway,NOR,1953,0.009
Norway,NOR,1954,0.006
Norway,NOR,1955,0.006
Norway,NOR,1956,0.006
Norway,NOR,1957,0.006
Norway,NOR,1958,0.006
Norway,NOR,1959,0.006
Norway,NOR,1960,0.006
Norway,NOR,1961,0.006
Norway,NOR,1962,0.006
Norway,NOR,1963,0.006
Norway,NOR,1964,0.006
Norway,NOR,1965,0.006
Norway,NOR,1966,0.006
Norway,NOR,1967,0.006
Norway,NOR,1968,0.006
Norway,NOR,1969,0.006
Norway,NOR,1970,0.006
Norway,NOR,1971,0.006
Norway,NOR,1972,0.006
Norway,NOR,1973,0.006
Norway,NOR,1974,0.006
Norway,NOR,1975,0.006
Norway,NOR,1976,0.006
Norway,NOR,1977,0.006
Norway,NOR,1978,0.006
Norway,NOR,1979,0.006
Norway,NOR,1980,0.006
Norway,NOR,1981,0.006
Norway,NOR,1982,0.006
Norway,NOR,1983,0.006
Norway,NOR,1984,0.006
Norway,NOR,1985,0.006
Norway,NOR,1986,0.006
Norway,NOR,1987,0.006
Norway,NOR,1988,0.006
Norway,NOR,1989,0.006
Norway,NOR,1990,0.006
Norway,NOR,1991,0.006
Norway,NOR,1992,0.006
Norway,NOR,1993,0.006
Norway,NOR,1994,0.006
Norway,NOR,1995,0.006
Norway,NOR,1996,0.006
Norway,NOR,1997,0.006
Norway,NOR,1998,0.006
Norway,NOR,1999,0.006
Norway,NOR,2000,0.006
Norway,NOR,2001,0.006
Norway,NOR,2002,0.006
Norway,NOR,2003,0.006
Norway,NOR,2004,0.006
Norway,NOR,2005,0.006
Norway,NOR,2006,0.006
Norway,NOR,2007,0.006
Norway,NOR,2008,0.006
Norway,NOR,2009,0.006
Norway,NOR,2010,0.006
Norway,NOR,2011,0.006
Norway,NOR,2012,0.006
Norway,NOR,2013,0.006
Norway,NOR,2014,0.006
Norway,NOR,2015,0.006
Norway,NOR,2016,0.006
Norway,NOR,2017,0.009
Norway,NOR,2018,0.009
Norway,NOR,2019,0.009
Norway,NOR,2020,0.011
Norway,NOR,2021,0.011
Norway,NOR,2022,0.011
Norway,NOR,2023,0.011
Norway,NOR,2024,0.011
Peru,PER,1821,0.664
Peru,PER,1822,0.664
Peru,PER,1823,0.599
Peru,PER,1824,0.599
Peru,PER,1825,0.599
Peru,PER,1826,0.664
Peru,PER,1827,0.603
Peru,PER,1828,0.603
Peru,PER,1829,0.631
Peru,PER,1830,0.631
Peru,PER,1831,0.631
Peru,PER,1832,0.631
Peru,PER,1833,0.631
Peru,PER,1834,0.566
Peru,PER,1835,0.566
Peru,PER,1836,0.605
Peru,PER,1837,0.605
Peru,PER,1838,0.605
Peru,PER,1839,0.605
Peru,PER,1840,0.605
Peru,PER,1841,0.605
Peru,PER,1842,0.605
Peru,PER,1843,0.605
Peru,PER,1844,0.605
Peru,PER,1845,0.628
Peru,PER,1846,0.628
Peru,PER,1847,0.628
Peru,PER,1848,0.628
Peru,PER,1849,0.628
Peru,PER,1850,0.628
Peru,PER,1851,0.696
Peru,PER,1852,0.696
Peru,PER,1853,0.696
Peru,PER,1854,0.696
Peru,PER,1855,0.629
Peru,PER,1856,0.629
Peru,PER,1857,0.629
Peru,PER,1858,0.629
Peru,PER,1859,0.629
Peru,PER,1860,0.624
Peru,PER,1861,0.624
Peru,PER,1862,0.624
Peru,PER,1863,0.661
Peru,PER,1864,0.661
Peru,PER,1865,0.661
Peru,PER,1866,0.625
Peru,PER,1867,0.625
Peru,PER,1868,0.535
Peru,PER,1869,0.728
Peru,PER,1870,0.728
Peru,PER,1871,0.728
Peru,PER,1872,0.534
Peru,PER,1873,0.534
Peru,PER,1874,0.558
Peru,PER,1875,0.533
Peru,PER,1876,0.533
Peru,PER,1877,0.622
Peru,PER,1878,0.622
Peru,PER,1879,0.698
Peru,PER,1880,0.595
Peru,PER,1881,0.595
Peru,PER,1882,0.595
Peru,PER,1883,0.595
Peru,PER,1884,0.7
Peru,PER,1885,0.7
Peru,PER,1886,0.662
Peru,PER,1887,0.662
Peru,PER,1888,0.662
Peru,PER,1889,0.662
Peru,PER,1890,0.662
Peru,PER,1891,0.662
Peru,PER,1892,0.662
Peru,PER,1893,0.662
Peru,PER,1894,0.662
Peru,PER,1895,0.598
Peru,PER,1896,0.598
Peru,PER,1897,0.598
Peru,PER,1898,0.598
Peru,PER,1899,0.598
Peru,PER,1900,0.493
Peru,PER,1901,0.493
Peru,PER,1902,0.493
Peru,PER,1903,0.493
Peru,PER,1904,0.493
Peru,PER,1905,0.516
Peru,PER,1906,0.516
Peru,PER,1907,0.516
Peru,PER,1908,0.554
Peru,PER,1909,0.554
Peru,PER,1910,0.533
Peru,PER,1911,0.533
Peru,PER,1912,0.457
Peru,PER,1913,0.457
Peru,PER,1914,0.533
Peru,PER,1915,0.533
Peru,PER,1916,0.496
Peru,PER,1917,0.496
Peru,PER,1918,0.496
Peru,PER,1919,0.496
Peru,PER,1920,0.618
Peru,PER,1921,0.618
Peru,PER,1922,0.618
Peru,PER,1923,0.618
Peru,PER,1924,0.618
Peru,PER,1925,0.618
Peru,PER,1926,0.618
Peru,PER,1927,0.618
Peru,PER,1928,0.618
Peru,PER,1929,0.618
Peru,PER,1930,0.618
Peru,PER,1931,0.539
Peru,PER,1932,0.539
Peru,PER,1933,0.539
Peru,PER,1934,0.539
Peru,PER,1935,0.539
Peru,PER,1936,0.539
Peru,PER,1937,0.539
Peru,PER,1938,0.539
Peru,PER,1939,0.539
Peru,PER,1940,0.604
Peru,PER,1941,0.604
Peru,PER,1942,0.604
Peru,PER,1943,0.604
Peru,PER,1944,0.604
Peru,PER,1945,0.604
Peru,PER,1946,0.604
Peru,PER,1947,0.604
Peru,PER,1948,0.595
Peru,PER,1949,0.536
Peru,PER,1950,0.536
Peru,PER,1951,0.62
Peru,PER,1952,0.62
Peru,PER,1953,0.62
Peru,PER,1954,0.62
Peru,PER,1955,0.62
Peru,PER,1956,0.558
Peru,PER,1957,0.429
Peru,PER,1958,0.429
Peru,PER,1959,0.429
Peru,PER,1960,0.429
Peru,PER,1961,0.429
Peru,PER,1962,0.363
Peru,PER,1963,0.363
Peru,PER,1964,0.414
Peru,PER,1965,0.414
Peru,PER,1966,0.414
Peru,PER,1967,0.414
Peru,PER,1968,0.363
Peru,PER,1969,0.393
Peru,PER,1970,0.393
